id,type,sourceName,sourceVersion,unit,creationDate,startDate,endDate,value,device
774,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:18:00-03:00,2020-09-18 14:18:59-03:00,81.0,
775,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:19:00-03:00,2020-09-18 14:19:59-03:00,77.0,
776,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:20:00-03:00,2020-09-18 14:20:59-03:00,90.0,
777,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:21:00-03:00,2020-09-18 14:21:59-03:00,93.0,
778,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:22:00-03:00,2020-09-18 14:22:59-03:00,94.0,
779,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:23:00-03:00,2020-09-18 14:23:59-03:00,94.0,
780,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:24:00-03:00,2020-09-18 14:24:59-03:00,88.0,
781,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:25:00-03:00,2020-09-18 14:25:59-03:00,82.0,
782,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:26:00-03:00,2020-09-18 14:26:59-03:00,91.0,
783,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:27:00-03:00,2020-09-18 14:27:59-03:00,79.0,
784,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:28:00-03:00,2020-09-18 14:28:59-03:00,81.0,
785,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:29:00-03:00,2020-09-18 14:29:59-03:00,91.0,
786,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:30:00-03:00,2020-09-18 14:30:59-03:00,79.0,
787,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:31:00-03:00,2020-09-18 14:31:59-03:00,101.0,
788,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:32:00-03:00,2020-09-18 14:32:59-03:00,85.0,
789,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:33:00-03:00,2020-09-18 14:33:59-03:00,92.0,
790,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:34:00-03:00,2020-09-18 14:34:59-03:00,80.0,
791,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:35:00-03:00,2020-09-18 14:35:59-03:00,90.0,
792,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:36:00-03:00,2020-09-18 14:36:59-03:00,83.0,
793,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:37:00-03:00,2020-09-18 14:37:59-03:00,84.0,
794,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:38:00-03:00,2020-09-18 14:38:59-03:00,77.0,
795,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:39:00-03:00,2020-09-18 14:39:59-03:00,77.0,
796,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:40:00-03:00,2020-09-18 14:40:59-03:00,56.0,
797,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:41:00-03:00,2020-09-18 14:41:59-03:00,89.0,
798,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:42:00-03:00,2020-09-18 14:42:59-03:00,80.0,
799,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:43:00-03:00,2020-09-18 14:43:59-03:00,90.0,
800,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:44:00-03:00,2020-09-18 14:44:59-03:00,79.0,
801,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:45:00-03:00,2020-09-18 14:45:59-03:00,76.0,
802,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:46:00-03:00,2020-09-18 14:46:59-03:00,89.0,
803,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:48:00-03:00,2020-09-18 14:48:59-03:00,81.0,
804,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:49:00-03:00,2020-09-18 14:49:59-03:00,91.0,
805,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:50:00-03:00,2020-09-18 14:50:59-03:00,92.0,
806,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:51:00-03:00,2020-09-18 14:51:59-03:00,87.0,
807,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:52:00-03:00,2020-09-18 14:52:59-03:00,103.0,
808,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:53:00-03:00,2020-09-18 14:53:59-03:00,91.0,
809,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:54:00-03:00,2020-09-18 14:54:59-03:00,93.0,
810,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:55:00-03:00,2020-09-18 14:55:59-03:00,95.0,
811,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:56:00-03:00,2020-09-18 14:56:59-03:00,94.0,
812,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:58:00-03:00,2020-09-18 14:58:59-03:00,82.0,
813,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 14:59:00-03:00,2020-09-18 14:59:59-03:00,80.0,
814,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:00:00-03:00,2020-09-18 15:00:59-03:00,78.0,
815,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:01:00-03:00,2020-09-18 15:01:59-03:00,90.0,
816,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:02:00-03:00,2020-09-18 15:02:59-03:00,77.0,
817,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:03:00-03:00,2020-09-18 15:03:59-03:00,90.0,
818,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:04:00-03:00,2020-09-18 15:04:59-03:00,83.0,
819,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:05:00-03:00,2020-09-18 15:05:59-03:00,80.0,
820,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:06:00-03:00,2020-09-18 15:06:59-03:00,76.0,
821,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:08:00-03:00,2020-09-18 15:08:59-03:00,89.0,
822,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:09:00-03:00,2020-09-18 15:09:59-03:00,99.0,
823,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:10:00-03:00,2020-09-18 15:10:59-03:00,83.0,
824,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:11:00-03:00,2020-09-18 15:11:59-03:00,76.0,
825,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:12:00-03:00,2020-09-18 15:12:59-03:00,75.0,
826,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:13:00-03:00,2020-09-18 15:13:59-03:00,88.0,
827,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:14:00-03:00,2020-09-18 15:14:59-03:00,86.0,
828,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:15:00-03:00,2020-09-18 15:15:59-03:00,91.0,
829,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:16:00-03:00,2020-09-18 15:16:59-03:00,82.0,
830,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:17:00-03:00,2020-09-18 15:17:59-03:00,89.0,
831,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:18:00-03:00,2020-09-18 15:18:59-03:00,79.0,
832,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:19:00-03:00,2020-09-18 15:19:59-03:00,76.0,
833,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:20:00-03:00,2020-09-18 15:20:59-03:00,83.0,
834,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:21:00-03:00,2020-09-18 15:21:59-03:00,82.0,
835,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:22:00-03:00,2020-09-18 15:22:59-03:00,77.0,
836,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:23:00-03:00,2020-09-18 15:23:59-03:00,89.0,
837,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:24:00-03:00,2020-09-18 15:24:59-03:00,93.0,
838,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:25:00-03:00,2020-09-18 15:25:59-03:00,94.0,
839,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:26:00-03:00,2020-09-18 15:26:59-03:00,77.0,
840,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:27:00-03:00,2020-09-18 15:27:59-03:00,78.0,
841,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:28:00-03:00,2020-09-18 15:28:59-03:00,85.0,
842,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:29:00-03:00,2020-09-18 15:29:59-03:00,80.0,
843,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:30:00-03:00,2020-09-18 15:30:59-03:00,82.0,
844,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:31:00-03:00,2020-09-18 15:31:59-03:00,84.0,
845,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:32:00-03:00,2020-09-18 15:32:59-03:00,80.0,
846,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:33:00-03:00,2020-09-18 15:33:59-03:00,84.0,
847,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:34:00-03:00,2020-09-18 15:34:59-03:00,97.0,
848,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:35:00-03:00,2020-09-18 15:35:59-03:00,84.0,
849,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:36:00-03:00,2020-09-18 15:36:59-03:00,85.0,
850,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:37:00-03:00,2020-09-18 15:37:59-03:00,85.0,
851,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:38:00-03:00,2020-09-18 15:38:59-03:00,78.0,
852,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:39:00-03:00,2020-09-18 15:39:59-03:00,85.0,
853,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:40:00-03:00,2020-09-18 15:40:59-03:00,86.0,
854,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:41:00-03:00,2020-09-18 15:41:59-03:00,90.0,
855,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:42:00-03:00,2020-09-18 15:42:59-03:00,87.0,
856,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:43:00-03:00,2020-09-18 15:43:59-03:00,86.0,
857,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:44:00-03:00,2020-09-18 15:44:59-03:00,86.0,
858,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:45:00-03:00,2020-09-18 15:45:59-03:00,92.0,
859,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:46:00-03:00,2020-09-18 15:46:59-03:00,80.0,
860,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:47:00-03:00,2020-09-18 15:47:59-03:00,84.0,
861,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:48:00-03:00,2020-09-18 15:48:59-03:00,78.0,
862,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:49:00-03:00,2020-09-18 15:49:59-03:00,83.0,
863,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:50:00-03:00,2020-09-18 15:50:59-03:00,80.0,
864,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:51:00-03:00,2020-09-18 15:51:59-03:00,84.0,
865,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:52:00-03:00,2020-09-18 15:52:59-03:00,91.0,
866,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:53:00-03:00,2020-09-18 15:53:59-03:00,79.0,
867,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:54:00-03:00,2020-09-18 15:54:59-03:00,76.0,
868,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:55:00-03:00,2020-09-18 15:55:59-03:00,84.0,
869,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:56:00-03:00,2020-09-18 15:56:59-03:00,91.0,
870,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:57:00-03:00,2020-09-18 15:57:59-03:00,86.0,
871,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:58:00-03:00,2020-09-18 15:58:59-03:00,81.0,
872,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 15:59:00-03:00,2020-09-18 15:59:59-03:00,85.0,
873,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:00:00-03:00,2020-09-18 16:00:59-03:00,79.0,
874,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:01:00-03:00,2020-09-18 16:01:59-03:00,75.0,
875,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:02:00-03:00,2020-09-18 16:02:59-03:00,83.0,
876,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:03:00-03:00,2020-09-18 16:03:59-03:00,85.0,
877,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:04:00-03:00,2020-09-18 16:04:59-03:00,98.0,
878,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:05:00-03:00,2020-09-18 16:05:59-03:00,82.0,
879,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:07:00-03:00,2020-09-18 16:07:59-03:00,92.0,
880,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:08:00-03:00,2020-09-18 16:08:59-03:00,93.0,
881,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:09:00-03:00,2020-09-18 16:09:59-03:00,82.0,
882,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:10:00-03:00,2020-09-18 16:10:59-03:00,91.0,
883,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:11:00-03:00,2020-09-18 16:11:59-03:00,89.0,
884,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:12:00-03:00,2020-09-18 16:12:59-03:00,87.0,
885,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:13:00-03:00,2020-09-18 16:13:59-03:00,76.0,
886,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:15:00-03:00,2020-09-18 16:15:59-03:00,83.0,
887,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:16:00-03:00,2020-09-18 16:16:59-03:00,74.0,
888,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:17:00-03:00,2020-09-18 16:17:59-03:00,89.0,
889,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:18:00-03:00,2020-09-18 16:18:59-03:00,94.0,
890,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:19:00-03:00,2020-09-18 16:19:59-03:00,93.0,
891,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:20:00-03:00,2020-09-18 16:20:59-03:00,85.0,
892,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:21:00-03:00,2020-09-18 16:21:59-03:00,83.0,
893,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:23:00-03:00,2020-09-18 16:23:59-03:00,85.0,
894,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:24:00-03:00,2020-09-18 16:24:59-03:00,75.0,
895,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:25:00-03:00,2020-09-18 16:25:59-03:00,89.0,
896,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:26:00-03:00,2020-09-18 16:26:59-03:00,81.0,
897,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:27:00-03:00,2020-09-18 16:27:59-03:00,84.0,
898,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:28:00-03:00,2020-09-18 16:28:59-03:00,96.0,
899,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:29:00-03:00,2020-09-18 16:29:59-03:00,108.0,
900,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:30:00-03:00,2020-09-18 16:30:59-03:00,84.0,
901,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:31:00-03:00,2020-09-18 16:31:59-03:00,78.0,
902,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:32:00-03:00,2020-09-18 16:32:59-03:00,77.0,
903,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:33:00-03:00,2020-09-18 16:33:59-03:00,84.0,
904,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:34:00-03:00,2020-09-18 16:34:59-03:00,96.0,
905,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:35:00-03:00,2020-09-18 16:35:59-03:00,81.0,
906,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:36:00-03:00,2020-09-18 16:36:59-03:00,81.0,
907,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:37:00-03:00,2020-09-18 16:37:59-03:00,85.0,
908,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:38:00-03:00,2020-09-18 16:38:59-03:00,86.0,
909,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:39:00-03:00,2020-09-18 16:39:59-03:00,78.0,
910,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:40:00-03:00,2020-09-18 16:40:59-03:00,74.0,
911,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:41:00-03:00,2020-09-18 16:41:59-03:00,81.0,
912,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:42:00-03:00,2020-09-18 16:42:59-03:00,84.0,
913,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:43:00-03:00,2020-09-18 16:43:59-03:00,91.0,
914,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:44:00-03:00,2020-09-18 16:44:59-03:00,81.0,
915,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:46:00-03:00,2020-09-18 16:46:59-03:00,85.0,
916,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:47:00-03:00,2020-09-18 16:47:59-03:00,100.0,
917,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:48:00-03:00,2020-09-18 16:48:59-03:00,80.0,
918,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:49:00-03:00,2020-09-18 16:49:59-03:00,91.0,
919,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:51:00-03:00,2020-09-18 16:51:59-03:00,102.0,
920,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:52:00-03:00,2020-09-18 16:52:59-03:00,85.0,
921,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:53:00-03:00,2020-09-18 16:53:59-03:00,75.0,
922,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:54:00-03:00,2020-09-18 16:54:59-03:00,88.0,
923,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:55:00-03:00,2020-09-18 16:55:59-03:00,78.0,
924,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:56:00-03:00,2020-09-18 16:56:59-03:00,84.0,
925,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:57:00-03:00,2020-09-18 16:57:59-03:00,79.0,
926,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:58:00-03:00,2020-09-18 16:58:59-03:00,90.0,
927,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 16:59:00-03:00,2020-09-18 16:59:59-03:00,79.0,
928,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:01:00-03:00,2020-09-18 17:01:59-03:00,78.0,
929,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:02:00-03:00,2020-09-18 17:02:59-03:00,84.0,
930,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:03:00-03:00,2020-09-18 17:03:59-03:00,91.0,
931,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:04:00-03:00,2020-09-18 17:04:59-03:00,78.0,
932,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:05:00-03:00,2020-09-18 17:05:59-03:00,84.0,
933,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:06:00-03:00,2020-09-18 17:06:59-03:00,91.0,
934,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:07:00-03:00,2020-09-18 17:07:59-03:00,84.0,
935,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:08:00-03:00,2020-09-18 17:08:59-03:00,100.0,
936,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:09:00-03:00,2020-09-18 17:09:59-03:00,108.0,
937,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:10:00-03:00,2020-09-18 17:10:59-03:00,101.0,
938,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:11:00-03:00,2020-09-18 17:11:59-03:00,102.0,
939,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:12:00-03:00,2020-09-18 17:12:59-03:00,104.0,
940,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:13:00-03:00,2020-09-18 17:13:59-03:00,101.0,
941,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:14:00-03:00,2020-09-18 17:14:59-03:00,85.0,
942,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:16:00-03:00,2020-09-18 17:16:59-03:00,84.0,
943,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:17:00-03:00,2020-09-18 17:17:59-03:00,91.0,
944,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:18:00-03:00,2020-09-18 17:18:59-03:00,93.0,
945,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:19:00-03:00,2020-09-18 17:19:59-03:00,94.0,
946,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:20:00-03:00,2020-09-18 17:20:59-03:00,84.0,
947,HeartRate,Mi Fit,202009171106,count/min,2020-09-18 23:19:00-03:00,2020-09-18 17:21:00-03:00,2020-09-18 17:21:59-03:00,84.0,
